Id Producción,Fecha producción,Unidades,Beneficio total,Referencia pieza,Nombre pieza,Categoría pieza,Beneficio por pieza,Tiempo fabricación (segs),Id Fábrica,Nombre fábrica,País fábrica
2319,06/07/22,177,"1200,06",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",2326,3,Fría,Canadá
2320,25/03/20,434,"4765,32",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",3123,1,Soleada,España
2321,17/07/18,120,"333,6",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1142,4,Desértica,Mongolia
2322,13/10/18,21,"91,14",L94253,rosca BSP macho,Letreros,"4,34",2731,3,Fría,Canadá
2323,03/05/20,61,"1308,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1150,1,Soleada,España
2324,15/07/18,45990,"159585,3",L64283,Racor de reducción,Letreros,"3,47",1120,2,Nublada,Inglaterra
2325,14/07/20,840,"9223,2",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2869,1,Soleada,España
2326,15/09/20,196,"1328,88",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",910,1,Soleada,España
2327,15/06/22,3,"53,91",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1625,4,Desértica,Mongolia
2328,14/08/18,47,"109,98",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1532,4,Desértica,Mongolia
2329,18/10/18,64,"298,88",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2244,3,Fría,Canadá
2330,20/01/18,23870,"82828,9",L64283,Racor de reducción,Letreros,"3,47",2807,1,Soleada,España
2331,22/10/19,4,"85,8",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1415,2,Nublada,Inglaterra
2332,03/08/20,55,"603,9",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2212,3,Fría,Canadá
2333,25/01/22,715,"5484,05",L94783,rosca BSP hembra,Letreros,"7,67",2380,1,Soleada,España
2334,05/01/20,86250,184575,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",972,2,Nublada,Inglaterra
2335,29/01/21,81,"1251,45",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",821,1,Soleada,España
2336,29/10/19,827,"9080,46",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1102,2,Nublada,Inglaterra
2337,15/05/20,232,"1572,96",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",2834,2,Nublada,Inglaterra
2338,11/05/21,534,"9595,98",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2784,2,Nublada,Inglaterra
2339,23/12/21,235,"549,9",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",436,2,Nublada,Inglaterra
2340,21/06/22,98,"1514,1",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1673,4,Desértica,Mongolia
2341,26/09/21,35700,99246,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1237,1,Soleada,España
2342,30/06/21,69,"1480,05",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1429,3,Fría,Canadá
2343,09/03/21,68600,238042,L64283,Racor de reducción,Letreros,"3,47",3230,1,Soleada,España
2344,27/09/18,615,"4169,7",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",3068,2,Nublada,Inglaterra
2345,22/01/20,76,"1174,2",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1833,3,Fría,Canadá
2346,23/04/18,646,"9980,7",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2750,1,Soleada,España
2347,11/05/20,10,"43,4",L94253,rosca BSP macho,Letreros,"4,34",2924,4,Desértica,Mongolia
2348,02/11/18,10,"109,8",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",134,4,Desértica,Mongolia
2349,02/09/18,670,"3798,9",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2038,3,Fría,Canadá
2350,18/09/19,43800,121764,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2264,2,Nublada,Inglaterra
2351,07/03/20,435,"2466,45",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",1783,3,Fría,Canadá
2352,14/07/18,37,"250,86",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",606,4,Desértica,Mongolia
2353,14/03/20,3,"7,02",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",759,2,Nublada,Inglaterra
2354,24/07/19,60830,"211080,1",L64283,Racor de reducción,Letreros,"3,47",1339,4,Desértica,Mongolia
2355,29/12/22,941,"3039,43",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1212,3,Fría,Canadá
2356,28/04/20,713,"11015,85",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3341,1,Soleada,España
2357,16/03/18,348,"1510,32",L94253,rosca BSP macho,Letreros,"4,34",3577,2,Nublada,Inglaterra
2358,18/09/22,250,"1417,5",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2310,2,Nublada,Inglaterra
2359,01/08/18,1,"4,67",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1766,1,Soleada,España
2360,30/07/22,263,"4063,35",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2118,2,Nublada,Inglaterra
2361,05/01/22,50,"772,5",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",649,4,Desértica,Mongolia
2362,06/08/19,10,"32,3",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",64,4,Desértica,Mongolia
2363,10/06/21,449,"3044,22",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",3376,1,Soleada,España
2364,01/12/21,827,"5607,06",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1485,2,Nublada,Inglaterra
2365,04/02/18,581,"3939,18",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",3155,2,Nublada,Inglaterra
2366,18/06/18,780,"5288,4",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1721,1,Soleada,España
2367,19/01/21,2996,"10396,12",L64283,Racor de reducción,Letreros,"3,47",1607,4,Desértica,Mongolia
2368,26/10/21,9,"193,05",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",2759,4,Desértica,Mongolia
2369,04/12/22,439,"2050,13",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2343,1,Soleada,España
2370,25/12/20,13,"142,74",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1790,4,Desértica,Mongolia
2371,21/06/19,10770,"23047,8",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2578,4,Desértica,Mongolia
2372,29/02/20,11,"28,16",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",1944,1,Soleada,España
2373,03/10/19,253,"3908,85",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",353,3,Fría,Canadá
2374,12/06/18,70,"242,9",L64283,Racor de reducción,Letreros,"3,47",3347,3,Fría,Canadá
2375,01/02/21,91,"212,94",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2985,1,Soleada,España
2376,07/12/19,372,"4084,56",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2927,2,Nublada,Inglaterra
2377,24/11/21,864,"2790,72",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1759,2,Nublada,Inglaterra
2378,02/01/20,2310,"8015,7",L64283,Racor de reducción,Letreros,"3,47",2932,3,Fría,Canadá
2379,05/11/20,722,"4895,16",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",822,2,Nublada,Inglaterra
2380,11/03/18,61,"1096,17",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1150,4,Desértica,Mongolia
2381,03/08/19,6790,"18876,2",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2588,4,Desértica,Mongolia
2382,18/03/21,1190,"4129,3",L64283,Racor de reducción,Letreros,"3,47",3109,1,Soleada,España
2383,20/11/20,112,"1229,76",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",503,3,Fría,Canadá
2384,20/02/22,146,"1603,08",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2569,1,Soleada,España
2385,03/12/19,52400,145672,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",64,1,Soleada,España
2386,07/08/19,33,"707,85",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",336,3,Fría,Canadá
2387,29/08/20,1,"2,34",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",206,4,Desértica,Mongolia
2388,02/02/20,91,"1405,95",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3173,4,Desértica,Mongolia
2389,30/11/22,42,"135,66",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",3352,4,Desértica,Mongolia
2390,04/12/19,42300,117594,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1249,2,Nublada,Inglaterra
2391,26/04/18,79,"368,93",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1617,4,Desértica,Mongolia
2392,26/08/20,15,"231,75",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",218,3,Fría,Canadá
2393,02/01/19,145950,312333,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1800,3,Fría,Canadá
2394,27/06/21,4060,"14088,2",L64283,Racor de reducción,Letreros,"3,47",3372,2,Nublada,Inglaterra
2395,02/06/21,816,"5532,48",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",585,2,Nublada,Inglaterra
2396,18/05/22,749,"8224,02",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",606,2,Nublada,Inglaterra
2397,26/11/21,78,"1401,66",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",3006,4,Desértica,Mongolia
2398,03/10/21,44,"102,96",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",3331,1,Soleada,España
2399,20/10/20,2,"6,46",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1966,4,Desértica,Mongolia
2400,29/06/22,990,"4296,6",L94253,rosca BSP macho,Letreros,"4,34",1364,3,Fría,Canadá
2401,30/10/19,98,"1761,06",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",758,4,Desértica,Mongolia
2402,16/01/21,30,"130,2",L94253,rosca BSP macho,Letreros,"4,34",2015,4,Desértica,Mongolia
2403,22/12/21,808,"2609,84",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1620,3,Fría,Canadá
2404,24/07/19,229,"2514,42",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",3221,2,Nublada,Inglaterra
2405,23/07/18,83,"360,22",L94253,rosca BSP macho,Letreros,"4,34",100,1,Soleada,España
2406,01/02/18,18,"138,06",L94783,rosca BSP hembra,Letreros,"7,67",682,4,Desértica,Mongolia
2407,27/07/20,4347,"15084,09",L64283,Racor de reducción,Letreros,"3,47",289,4,Desértica,Mongolia
2408,01/05/21,176,"568,48",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",968,3,Fría,Canadá
2409,13/08/22,559,"6137,82",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2550,1,Soleada,España
2410,27/08/19,3,"64,35",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1452,4,Desértica,Mongolia
2411,20/10/22,5,"23,35",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1019,4,Desértica,Mongolia
2412,04/02/18,6,"128,7",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1313,2,Nublada,Inglaterra
2413,11/06/18,1,"17,97",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2515,1,Soleada,España
2414,27/01/19,593,"1387,62",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",224,3,Fría,Canadá
2415,31/01/20,58,"444,86",L94783,rosca BSP hembra,Letreros,"7,67",663,1,Soleada,España
2416,06/04/22,826,"3584,84",L94253,rosca BSP macho,Letreros,"4,34",1225,1,Soleada,España
2417,14/03/18,1,"21,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",445,1,Soleada,España
2418,23/10/18,452,"1157,12",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",3136,3,Fría,Canadá
2419,07/02/21,63,"427,14",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",3548,4,Desértica,Mongolia
2420,24/05/22,958,"3094,34",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",2320,3,Fría,Canadá
2421,30/07/19,759,"2451,57",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",3253,2,Nublada,Inglaterra
2422,01/10/20,94,"720,98",L94783,rosca BSP hembra,Letreros,"7,67",2552,3,Fría,Canadá
2423,05/02/19,86,"583,08",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",712,4,Desértica,Mongolia
2424,28/05/19,172,"975,24",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",3294,3,Fría,Canadá
2425,21/03/18,285,"1236,9",L94253,rosca BSP macho,Letreros,"4,34",3387,1,Soleada,España
2426,07/10/21,604,"1950,92",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",3187,2,Nublada,Inglaterra
2427,08/02/20,9030,"19324,2",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",694,4,Desértica,Mongolia
2428,14/12/20,21150,45261,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2144,2,Nublada,Inglaterra
2429,08/03/20,123,"697,41",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",1910,2,Nublada,Inglaterra
2430,02/04/19,6,"26,04",L94253,rosca BSP macho,Letreros,"4,34",3303,4,Desértica,Mongolia
2431,19/01/22,55,"421,85",L94783,rosca BSP hembra,Letreros,"7,67",1760,4,Desértica,Mongolia
2432,31/03/20,52850,"183389,5",L64283,Racor de reducción,Letreros,"3,47",36,2,Nublada,Inglaterra
2433,10/04/21,298,"2020,44",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",125,3,Fría,Canadá
2434,03/10/21,56850,121659,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",3207,1,Soleada,España
2435,06/05/19,14700,31458,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",988,2,Nublada,Inglaterra
2436,21/07/21,5,"107,25",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1441,2,Nublada,Inglaterra
2437,06/08/22,47,"360,49",L94783,rosca BSP hembra,Letreros,"7,67",698,4,Desértica,Mongolia
2438,09/01/22,5,"107,25",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",635,3,Fría,Canadá
2439,11/11/21,53,"1136,85",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",375,3,Fría,Canadá
2440,15/06/20,147,"833,49",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2216,2,Nublada,Inglaterra
2441,12/11/22,47,"120,32",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",1661,4,Desértica,Mongolia
2442,31/07/18,66,"374,22",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",654,4,Desértica,Mongolia
2443,26/06/20,39,"700,83",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2639,4,Desértica,Mongolia
2444,14/11/18,50,"383,5",L94783,rosca BSP hembra,Letreros,"7,67",327,4,Desértica,Mongolia
2445,11/02/18,958,"7347,86",L94783,rosca BSP hembra,Letreros,"7,67",2120,3,Fría,Canadá
2446,29/05/18,22,"51,48",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",179,4,Desértica,Mongolia
2447,26/08/19,200,512,L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",1342,3,Fría,Canadá
2448,05/03/22,558,"4279,86",L94783,rosca BSP hembra,Letreros,"7,67",2530,2,Nublada,Inglaterra
2449,18/05/19,69,"161,46",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2674,1,Soleada,España
2450,28/12/20,5,"107,25",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",415,3,Fría,Canadá
2451,20/11/22,15,"321,75",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",3399,3,Fría,Canadá
2452,08/06/19,623,"2161,81",L64283,Racor de reducción,Letreros,"3,47",2513,4,Desértica,Mongolia
2453,13/04/22,264,"675,84",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2748,3,Fría,Canadá
2454,17/02/22,750,"13477,5",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1804,2,Nublada,Inglaterra
2455,18/12/18,94,"2016,3",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",3358,2,Nublada,Inglaterra
2456,25/01/21,345,"5330,25",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",265,3,Fría,Canadá
2457,14/01/19,643,"1504,62",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2439,3,Fría,Canadá
2458,23/03/19,72,"1293,84",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2013,4,Desértica,Mongolia
2459,28/08/18,93,"527,31",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",3195,4,Desértica,Mongolia
2460,03/02/22,187,"1060,29",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2727,2,Nublada,Inglaterra
2461,28/08/18,4039,"14015,33",L64283,Racor de reducción,Letreros,"3,47",1997,4,Desértica,Mongolia
2462,21/06/20,615,"1439,1",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2987,2,Nublada,Inglaterra
2463,23/12/22,38,"257,64",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1227,3,Fría,Canadá
2464,06/11/20,23,"252,54",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",995,3,Fría,Canadá
2465,10/10/22,6,"128,7",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",285,1,Soleada,España
2466,04/02/19,774,"11958,3",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",681,2,Nublada,Inglaterra
2467,31/07/20,99,"1529,55",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2165,4,Desértica,Mongolia
2468,07/02/22,36300,77682,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2126,1,Soleada,España
2469,17/04/22,883,"5986,74",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1631,1,Soleada,España
2470,15/10/22,58650,125511,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1409,3,Fría,Canadá
2471,09/02/19,771,"3346,14",L94253,rosca BSP macho,Letreros,"4,34",1469,2,Nublada,Inglaterra
2472,08/04/18,16,"108,48",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",612,3,Fría,Canadá
2473,28/11/18,19900,55322,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2643,2,Nublada,Inglaterra
2474,18/03/20,5,"33,9",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",670,4,Desértica,Mongolia
2475,10/06/21,776,"1815,84",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",417,2,Nublada,Inglaterra
2476,25/10/18,432,"2928,96",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",3364,3,Fría,Canadá
2477,25/11/18,937,"4066,58",L94253,rosca BSP macho,Letreros,"4,34",2937,2,Nublada,Inglaterra
2478,21/06/20,953,"3078,19",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",905,2,Nublada,Inglaterra
2479,13/05/18,1,"6,78",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",3164,4,Desértica,Mongolia
2480,21/02/21,382,"977,92",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2661,3,Fría,Canadá
2481,25/02/20,27000,57780,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1207,1,Soleada,España
2482,01/03/19,571,"1336,14",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",3423,1,Soleada,España
2483,07/03/20,483,"2096,22",L94253,rosca BSP macho,Letreros,"4,34",3499,3,Fría,Canadá
2484,14/06/20,3690,"10258,2",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2519,4,Desértica,Mongolia
2485,06/06/22,4,"27,12",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1098,4,Desértica,Mongolia
2486,12/04/21,1,"5,67",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",453,4,Desértica,Mongolia
